-----------------------------------------------------------
hostname       = node14
SLURM_JOBID    = 26304527
candidate      = v006
datasets       = T1,T2,UDG,BHOSLIB,DIMACS,DIMACS10,NDR,SNAP
seeds          = 1,2,3
cutoff         = 20
-----------------------------------------------------------
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_50_1000_0.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_50_1000_0.wclq__deep-v6__controller_rep2__s101.out', 'parse_ok': True, 'V': 50, 'E': 1000, 'first_lb': 28, 'best_lb': 28, 'lb_gain': 0, 'first_ub': 40, 'verified_ub': 40, 'ub_gain': 0, 'absolute_gap': 12, 'relative_gap': 0.42857142857142855, 'solver_certified_opt': 0, 'n_rounds': 88}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_50_1000_0.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep2__s103.out', 'parse_ok': True, 'V': 50, 'E': 1000, 'first_lb': 28, 'best_lb': 28, 'lb_gain': 0, 'first_ub': 40, 'verified_ub': 40, 'ub_gain': 0, 'absolute_gap': 12, 'relative_gap': 0.42857142857142855, 'solver_certified_opt': 0, 'n_rounds': 107}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s101.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 198, 'lb_gain': 0, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 218, 'relative_gap': 1.101010101010101, 'solver_certified_opt': 0, 'n_rounds': 41}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s1.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1032, 'lb_gain': 5, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 7, 'relative_gap': 0.006782945736434108, 'solver_certified_opt': 0, 'n_rounds': 92}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s101.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1035, 'lb_gain': 8, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 4, 'relative_gap': 0.003864734299516908, 'solver_certified_opt': 0, 'n_rounds': 92}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s1.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1035, 'lb_gain': 8, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 4, 'relative_gap': 0.003864734299516908, 'solver_certified_opt': 0, 'n_rounds': 95}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s101.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1036, 'lb_gain': 9, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 3, 'relative_gap': 0.0028957528957528956, 'solver_certified_opt': 0, 'n_rounds': 97}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s2.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1035, 'lb_gain': 8, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 4, 'relative_gap': 0.003864734299516908, 'solver_certified_opt': 0, 'n_rounds': 91}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s2.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1036, 'lb_gain': 9, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 3, 'relative_gap': 0.0028957528957528956, 'solver_certified_opt': 0, 'n_rounds': 92}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s102.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1035, 'lb_gain': 8, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 4, 'relative_gap': 0.003864734299516908, 'solver_certified_opt': 0, 'n_rounds': 107}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s102.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 200, 'lb_gain': 2, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 216, 'relative_gap': 1.08, 'solver_certified_opt': 0, 'n_rounds': 42}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s103.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 222, 'lb_gain': 24, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 194, 'relative_gap': 0.8738738738738738, 'solver_certified_opt': 0, 'n_rounds': 42}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s103.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 200, 'lb_gain': 2, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 216, 'relative_gap': 1.08, 'solver_certified_opt': 0, 'n_rounds': 43}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s3.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 210, 'lb_gain': 12, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 206, 'relative_gap': 0.9809523809523809, 'solver_certified_opt': 0, 'n_rounds': 41}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep1__s3.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 201, 'lb_gain': 3, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 215, 'relative_gap': 1.0696517412935322, 'solver_certified_opt': 0, 'n_rounds': 40}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s2.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 233, 'lb_gain': 35, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 183, 'relative_gap': 0.7854077253218884, 'solver_certified_opt': 0, 'n_rounds': 42}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s102.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 225, 'lb_gain': 27, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 191, 'relative_gap': 0.8488888888888889, 'solver_certified_opt': 0, 'n_rounds': 40}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s102.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1036, 'lb_gain': 9, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 3, 'relative_gap': 0.0028957528957528956, 'solver_certified_opt': 0, 'n_rounds': 94}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s3.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1036, 'lb_gain': 9, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 3, 'relative_gap': 0.0028957528957528956, 'solver_certified_opt': 0, 'n_rounds': 95}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s3.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1035, 'lb_gain': 8, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 4, 'relative_gap': 0.003864734299516908, 'solver_certified_opt': 0, 'n_rounds': 96}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep1__s2.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 200, 'lb_gain': 2, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 216, 'relative_gap': 1.08, 'solver_certified_opt': 0, 'n_rounds': 42}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s103.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1036, 'lb_gain': 9, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 3, 'relative_gap': 0.0028957528957528956, 'solver_certified_opt': 0, 'n_rounds': 96}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s103.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1032, 'lb_gain': 5, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 7, 'relative_gap': 0.006782945736434108, 'solver_certified_opt': 0, 'n_rounds': 92}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_250_7.wclq__deep-v6__dbs_rep1__s1.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1876, 'lb_gain': 28, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 61, 'relative_gap': 0.03251599147121535, 'solver_certified_opt': 0, 'n_rounds': 61}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_250_7.wclq__deep-v6__controller_rep1__s1.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1888, 'lb_gain': 40, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 49, 'relative_gap': 0.025953389830508475, 'solver_certified_opt': 0, 'n_rounds': 62}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_250_7.wclq__deep-v6__dbs_rep2__s101.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1880, 'lb_gain': 32, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 57, 'relative_gap': 0.03031914893617021, 'solver_certified_opt': 0, 'n_rounds': 61}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_250_7.wclq__deep-v6__controller_rep2__s101.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1878, 'lb_gain': 30, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 59, 'relative_gap': 0.03141640042598509, 'solver_certified_opt': 0, 'n_rounds': 61}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_250_7.wclq__deep-v6__dbs_rep1__s2.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1880, 'lb_gain': 32, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 57, 'relative_gap': 0.03031914893617021, 'solver_certified_opt': 0, 'n_rounds': 62}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_250_7.wclq__deep-v6__controller_rep1__s2.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1876, 'lb_gain': 28, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 61, 'relative_gap': 0.03251599147121535, 'solver_certified_opt': 0, 'n_rounds': 61}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s1.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1022, 'lb_gain': 0, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 17, 'relative_gap': 0.016634050880626222, 'solver_certified_opt': 0, 'n_rounds': 108}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__fast-v19__dbs_rep2__s101.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1022, 'lb_gain': 0, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 17, 'relative_gap': 0.016634050880626222, 'solver_certified_opt': 0, 'n_rounds': 108}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__fast-v19__dbs_rep1__s1.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1022, 'lb_gain': 0, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 17, 'relative_gap': 0.016634050880626222, 'solver_certified_opt': 0, 'n_rounds': 108}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__fast-v19__dbs_rep1__s3.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1022, 'lb_gain': 0, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 17, 'relative_gap': 0.016634050880626222, 'solver_certified_opt': 0, 'n_rounds': 108}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__fast-v19__controller_rep2__s102.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1022, 'lb_gain': 0, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 17, 'relative_gap': 0.016634050880626222, 'solver_certified_opt': 0, 'n_rounds': 108}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_250_7.wclq__deep-v6__dbs_rep2__s102.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1877, 'lb_gain': 29, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 60, 'relative_gap': 0.031965903036760786, 'solver_certified_opt': 0, 'n_rounds': 66}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s3.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1022, 'lb_gain': 0, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 17, 'relative_gap': 0.016634050880626222, 'solver_certified_opt': 0, 'n_rounds': 109}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__fast-v19__controller_rep2__s103.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1022, 'lb_gain': 0, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 17, 'relative_gap': 0.016634050880626222, 'solver_certified_opt': 0, 'n_rounds': 108}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__fast-v19__dbs_rep1__s2.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1022, 'lb_gain': 0, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 17, 'relative_gap': 0.016634050880626222, 'solver_certified_opt': 0, 'n_rounds': 108}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_100_100_2.wclq__fast-v19__dbs_rep2__s102.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1022, 'lb_gain': 0, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 17, 'relative_gap': 0.016634050880626222, 'solver_certified_opt': 0, 'n_rounds': 108}
{'candidate': 'v006', 'controller_label': 'online_slope', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v006/raw/v006__T1__T1_200_250_7.wclq__deep-v6__controller_rep2__s102.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1884, 'lb_gain': 36, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 53, 'relative_gap': 0.02813163481953291, 'solver_certified_opt': 0, 'n_rounds': 66}
