-----------------------------------------------------------
hostname       = node23
SLURM_JOBID    = 26305269
candidate      = baseline
datasets       = T1,T2,UDG,BHOSLIB,DIMACS,NDR
seeds          = 1,2,3
cutoff         = 20
-----------------------------------------------------------
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_50_1000_0.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__deep-v6__controller_rep1__s3.out', 'parse_ok': True, 'V': 50, 'E': 1000, 'first_lb': 28, 'best_lb': 28, 'lb_gain': 0, 'first_ub': 40, 'verified_ub': 40, 'ub_gain': 0, 'absolute_gap': 12, 'relative_gap': 0.42857142857142855, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s101.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 220, 'lb_gain': 22, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 196, 'relative_gap': 0.8909090909090909, 'solver_certified_opt': 0, 'n_rounds': 42}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s1.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 218, 'lb_gain': 20, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 198, 'relative_gap': 0.908256880733945, 'solver_certified_opt': 0, 'n_rounds': 42}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep1__s2.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 218, 'lb_gain': 20, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 198, 'relative_gap': 0.908256880733945, 'solver_certified_opt': 0, 'n_rounds': 42}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s102.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 218, 'lb_gain': 20, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 198, 'relative_gap': 0.908256880733945, 'solver_certified_opt': 0, 'n_rounds': 42}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep1__s3.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 215, 'lb_gain': 17, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 201, 'relative_gap': 0.9348837209302325, 'solver_certified_opt': 0, 'n_rounds': 43}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s2.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 220, 'lb_gain': 22, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 196, 'relative_gap': 0.8909090909090909, 'solver_certified_opt': 0, 'n_rounds': 42}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s102.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 217, 'lb_gain': 19, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 199, 'relative_gap': 0.9170506912442397, 'solver_certified_opt': 0, 'n_rounds': 44}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s101.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1027, 'lb_gain': 0, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 12, 'relative_gap': 0.011684518013631937, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s2.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1027, 'lb_gain': 0, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 12, 'relative_gap': 0.011684518013631937, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s1.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1027, 'lb_gain': 0, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 12, 'relative_gap': 0.011684518013631937, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s1.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1027, 'lb_gain': 0, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 12, 'relative_gap': 0.011684518013631937, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s101.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1027, 'lb_gain': 0, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 12, 'relative_gap': 0.011684518013631937, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s102.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1027, 'lb_gain': 0, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 12, 'relative_gap': 0.011684518013631937, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s2.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1027, 'lb_gain': 0, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 12, 'relative_gap': 0.011684518013631937, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s102.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1027, 'lb_gain': 0, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 12, 'relative_gap': 0.011684518013631937, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s103.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 218, 'lb_gain': 20, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 198, 'relative_gap': 0.908256880733945, 'solver_certified_opt': 0, 'n_rounds': 42}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s103.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 220, 'lb_gain': 22, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 196, 'relative_gap': 0.8909090909090909, 'solver_certified_opt': 0, 'n_rounds': 43}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_2000_8.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s3.out', 'parse_ok': True, 'V': 200, 'E': 2000, 'first_lb': 198, 'best_lb': 220, 'lb_gain': 22, 'first_ub': 461, 'verified_ub': 416, 'ub_gain': 45, 'absolute_gap': 196, 'relative_gap': 0.8909090909090909, 'solver_certified_opt': 0, 'n_rounds': 43}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s3.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1027, 'lb_gain': 0, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 12, 'relative_gap': 0.011684518013631937, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s3.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1027, 'lb_gain': 0, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 12, 'relative_gap': 0.011684518013631937, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s103.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1027, 'lb_gain': 0, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 12, 'relative_gap': 0.011684518013631937, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s103.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1027, 'best_lb': 1027, 'lb_gain': 0, 'first_ub': 1060, 'verified_ub': 1039, 'ub_gain': 21, 'absolute_gap': 12, 'relative_gap': 0.011684518013631937, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__dbs_rep1__s1.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1848, 'lb_gain': 0, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 89, 'relative_gap': 0.04816017316017316, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__dbs_rep2__s101.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1848, 'lb_gain': 0, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 89, 'relative_gap': 0.04816017316017316, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__controller_rep1__s1.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1848, 'lb_gain': 0, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 89, 'relative_gap': 0.04816017316017316, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__controller_rep2__s101.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1848, 'lb_gain': 0, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 89, 'relative_gap': 0.04816017316017316, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__dbs_rep1__s2.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1848, 'lb_gain': 0, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 89, 'relative_gap': 0.04816017316017316, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__controller_rep1__s2.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1848, 'lb_gain': 0, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 89, 'relative_gap': 0.04816017316017316, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s1.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1036, 'lb_gain': 14, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 3, 'relative_gap': 0.0028957528957528956, 'solver_certified_opt': 0, 'n_rounds': 90}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__dbs_rep2__s103.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1036, 'lb_gain': 14, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 3, 'relative_gap': 0.0028957528957528956, 'solver_certified_opt': 0, 'n_rounds': 93}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__controller_rep2__s103.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1036, 'lb_gain': 14, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 3, 'relative_gap': 0.0028957528957528956, 'solver_certified_opt': 0, 'n_rounds': 89}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s3.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1036, 'lb_gain': 14, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 3, 'relative_gap': 0.0028957528957528956, 'solver_certified_opt': 0, 'n_rounds': 90}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_200_250_7.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__dbs_rep2__s102.out', 'parse_ok': True, 'V': 200, 'E': 250, 'first_lb': 1848, 'best_lb': 1848, 'lb_gain': 0, 'first_ub': 2016, 'verified_ub': 1937, 'ub_gain': 79, 'absolute_gap': 89, 'relative_gap': 0.04816017316017316, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__dbs_rep1__s3.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1036, 'lb_gain': 14, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 3, 'relative_gap': 0.0028957528957528956, 'solver_certified_opt': 0, 'n_rounds': 91}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s2.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1036, 'lb_gain': 14, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 3, 'relative_gap': 0.0028957528957528956, 'solver_certified_opt': 0, 'n_rounds': 91}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_100_100_2.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__dbs_rep2__s102.out', 'parse_ok': True, 'V': 100, 'E': 100, 'first_lb': 1022, 'best_lb': 1036, 'lb_gain': 14, 'first_ub': 1059, 'verified_ub': 1039, 'ub_gain': 20, 'absolute_gap': 3, 'relative_gap': 0.0028957528957528956, 'solver_certified_opt': 0, 'n_rounds': 90}
